start_lat,start_lon,end_lat1,end_lon1,end_lat2,end_lon2,end_lat3,end_lon3,end_lat4,end_lon4
48.57996625,7.750007282,48.86669293,2.333335326
43.13418645,5.918821566,36.763064799999995,3.05055253
48.86669293,2.333335326,50.08333701,14.46597978
40.74997906,-73.98001693,48.86669293,2.333335326
52.52181866,13.40154862,48.12994204,11.57499345
-35.016946600000004,117.8916048,42.87997825,-78.88000208
41.82999066,-87.75005497,32.82002382,-96.84001693
-32.61001341,-60.17998071,47.57000205,-122.33998500000001
41.469986799999994,-81.69499821,41.82999066,-87.75005497
41.469986799999994,-81.69499821,38.22501691,-85.74870427
-33.59951373,-71.60998071,35.22998008,-101.82999659999999,36.12000327,-95.93002079,39.73918805,-104.984016
41.469986799999994,-81.69499821,41.82999066,-87.75005497
-37.46000161,-72.35998661,33.53997988,-112.06999170000002,31.77998395,-106.5099952
32.82002382,-117.1799899,33.53997988,-112.06999170000002
20.0250167,-75.82132573,23.13195884,-82.36418217
44.94398663,-93.08497481,44.97997927,-93.25178634
35.10497479,-106.64133079999999,-37.46000161,-72.35998661
32.50001752,-117.079996,31.30500002,-110.94499579999999
41.469986799999994,-81.69499821,38.22501691,-85.74870427
19.44244244,-99.1309882,-37.66551878,-59.80002975
37.71998313,-97.32998702,39.11358052,-94.63014638
40.70042137,-74.17000533,41.77002016,-72.67996708
52.52181866,13.40154862,48.20001528,16.36663896
33.59997622,-7.616367433,43.61995892,1.449926716
48.86669293,2.333335326,42.969998600000004,-81.24998661
39.11358052,-94.63014638,37.71998313,-97.32998702
32.82002382,-117.1799899,-37.46000161,-72.35998661
50.93000368,6.950004433999999,49.25039044,6.970003212999999
41.82999066,-87.75005497,42.32996014,-83.08005579
37.76892071,-122.2211034,47.57000205,-122.33998500000001
39.11358052,-94.63014638,41.82999066,-87.75005497
42.26970542,-89.06969019,41.82999066,-87.75005497,43.07301556,-89.40111699
-31.43003375,-62.08996749,35.36997154,-119.01998090000001,-37.46000161,-72.35998661
41.82999066,-87.75005497,42.29215883,-85.58718958
33.53997988,-112.06999170000002,-37.46000161,-72.35998661
32.82002382,-117.1799899,37.76892071,-122.2211034
31.77998395,-106.5099952,32.82002382,-96.84001693
34.73608258,-92.33109318,35.11998679999999,-89.99999516
-32.88333006,-68.81661117,-33.45001382,-70.66704085
41.469986799999994,-81.69499821,41.82999066,-87.75005497
47.57000205,-122.33998500000001,32.82002382,-96.84001693
52.52181866,13.40154862,53.55002464,9.999999144
40.7750163,-111.93005190000001,41.14000694,-104.8197107
38.63501772,-90.23998051,41.82999066,-87.75005497
49.93373374,1.083334105,41.33038291,-72.90000533
40.74997906,-73.98001693,41.82999066,-87.75005497
-34.60250161,-58.39753137,-33.45001382,-70.66704085
41.24000083,-96.00999007,39.76903119,-94.84639185
-41.44983559,147.13018180000003,-37.82003131,144.97501619999997
41.24000083,-96.00999007,39.11358052,-94.63014638
39.11358052,-94.63014638,41.82999066,-87.75005497
-33.45001382,-70.66704085,23.13195884,-82.36418217
38.22501691,-85.74870427,36.16997438,-86.77998499
40.70042137,-74.17000533,32.47043276,-84.98001734
31.77840782,35.20662593,30.04996035,31.24996822
-37.46000161,-72.35998661,35.10497479,-106.64133079999999
41.82999066,-87.75005497,38.63501772,-90.23998051
29.99500246,-90.03996688,30.68002525,-88.04998499
45.4699752,9.20500891,52.34996869,4.9166401760000005
46.59274904,-112.03529099999999,39.73918805,-104.984016
40.7750163,-111.93005190000001,41.14000694,-104.8197107
32.82002382,-96.84001693,31.54917116,-97.14638066
-17.41001097,-66.16997685,-33.46613686,-67.54999597
43.28997906,5.37501013,36.80277814,10.1796781
41.82999066,-87.75005497,35.47004295,-97.51868351
40.70042137,-74.17000533,-37.46000161,-72.35998661
25.7876107,-80.22410608,-22.92502317,-43.22502079
45.07038719,7.669960489,45.4699752,9.20500891
60.39100242,5.324522256,63.41665753,10.41666622
29.99500246,-90.03996688,41.82999066,-87.75005497
31.77998395,-106.5099952,38.280388200000004,-104.6300066
50.09997683,8.67501542,50.97005292,11.02996212
35.59701194,-105.2225027,40.7750163,-111.93005190000001
25.7876107,-80.22410608,32.79237693,-79.99210474,40.70042137,-74.17000533
37.76892071,-122.2211034,-31.43003375,-62.08996749,-37.46000161,-72.35998661
-37.46000161,-72.35998661,-31.43003375,-62.08996749,37.76892071,-122.2211034
-27.45503091,153.03509269999998,41.13980023,-102.9782727
52.34996869,4.9166401760000005,48.86669293,2.333335326
31.20001935,29.94999589,37.98332623,23.73332108
41.14000694,-104.8197107,40.7750163,-111.93005190000001
52.52181866,13.40154862,49.50037518,8.470015013
50.93000368,6.950004433999999,50.83331708,4.3333166080000005,42.969998600000004,-81.24998661
44.433371799999996,26.09994665,48.20001528,16.36663896,50.08333701,14.46597978,48.86669293,2.333335326
45.4699752,9.20500891,50.09997683,8.67501542
47.57000205,-122.33998500000001,45.78830202,-108.5400004,41.82999066,-87.75005497
21.30687644,-157.85799790000002,-14.2766105,-170.70664509999997,-36.850013,174.76498080000002
55.75216412,37.61552283,68.96998781,33.10003617
43.28997906,5.37501013,41.92706484,8.728293822000001
52.52181866,13.40154862,48.86669293,2.333335326
21.03332725,105.8500142,48.86669293,2.333335326
19.44244244,-99.1309882,-37.66551878,-59.80002975
40.70042137,-74.17000533,41.469986799999994,-81.69499821,41.82999066,-87.75005497
47.57000205,-122.33998500000001,41.82999066,-87.75005497
39.22239789,9.103981485,41.89595563,12.48325842
52.25000063,20.99999955,44.433371799999996,26.09994665
-0.090034567,34.75001298,31.20001935,29.94999589
50.08333701,14.46597978,48.86669293,2.333335326
-34.93498777,138.60000480000002,-37.82003131,144.97501619999997
49.88298749,-97.16599186,50.45003298,-104.6170099,49.27341658,-123.1216442
42.32662701,-122.8744227,37.76892071,-122.2211034
46.21000755,6.140028034,48.86669293,2.333335326
41.82999066,-87.75005497,47.57000205,-122.33998500000001
-14.46662474,132.266593,-34.93498777,138.60000480000002
41.82999066,-87.75005497,32.82002382,-96.84001693
33.59997622,-7.616367433,14.71583173,-17.47313013
43.61995892,1.449926716,33.59997622,-7.616367433
