中半山,慧豪閣,7/P8,1.330,2018-03-01,"
"
將軍澳,維景灣畔,LG3/40,1.960,2018-02-15,"
"
東涌,東堤灣畔 停車場 北翼,P1/D40,1.800,2018-02-15,"
"
東涌,東堤灣畔 停車場 北翼,P1/D40,1.800,2018-02-15,"
"
東涌,東環 第01期,B/1106,1.320,2018-02-15,"
"
東涌,東堤灣畔 停車場 南翼,G/D84,1.850,2018-02-15,"
"
屯門,屯門柏麗廣場,B2/C184,0.980,2018-02-15,"
"
西半山,俊傑花園,2/111,2.000,2018-02-15,"
"
將軍澳,帝景灣,B/R23,2.400,2018-02-15,"
"
將軍澳,新寶城,G/P55,1.900,2018-02-15,"
"
西半山,輝鴻閣,C3/15,2.380,2018-02-15,"
"
屯門,海翠花園,U1/102,1.280,2018-02-15,"
"
何文田,半山壹號,3/P182,2.600,2018-02-15,"
"
屯門,翠林花園,3/31,1.200,2018-02-15,"
"
東涌,映灣園,B/241,1.680,2018-02-15,"
"
荃灣,豪景花園 第02期 停車場,1/59,0.650,2018-02-14,"
"
何文田,半山壹號,5/P08,2.800,2018-02-14,"
"
荃灣,豪景花園 第03期 停車場,2/106,0.600,2018-02-14,"
"
大埔,寶湖花園,B/66,2.000,2018-02-14,"
"
大埔,寶湖花園,B/64,1.570,2018-02-14,"
"
大埔,盈峰翠邸,G/P172,0.446,2018-02-14,"
"
土瓜灣,嘉景花園,1/M5,0.330,2018-02-14,"
"
土瓜灣,傲雲峰,1/R63,2.020,2018-02-14,"
"
屯門,兆麟苑 第01期,3/199,0.730,2018-02-14,"
"
將軍澳,富康花園,4/466,1.087,2018-02-14,"
"
油塘,鯉灣天下,2/R253,1.980,2018-02-14,"
"
東涌,昇薈,B/A443,0.800,2018-02-14,"
"
屯門,屯門柏麗廣場,B2/C243,0.980,2018-02-14,"
"
東涌,昇薈,B/A360,0.800,2018-02-14,"
"
東涌,海堤灣畔,B/D156,1.368,2018-02-14,"
"
葵涌,葵德工業中心,G/10,1.800,2018-02-14,"
"
葵涌,華發工業大廈,1/52,1.150,2018-02-14,"
"
東涌,藍天海岸 第01期,B/192,1.568,2018-02-14,"
"
大埔,盈峰翠邸,G/P172,0.446,2018-02-14,"
"
紅磡,黃埔花園 第04期,B/168,2.100,2018-02-14,"
"
觀塘,碧麗苑,G/32,0.700,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,CP2/59,1.190,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/66,76",1.980,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/59,60",1.980,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/84,87",1.980,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/77,78",1.980,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/1,2",1.980,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/3,4",1.980,2018-02-14,"
"
土瓜灣,嘉景花園,1/M6,0.330,2018-02-14,"
"
土瓜灣,嘉景花園,1/M4,0.350,2018-02-14,"
"
天水圍,嘉湖山莊 第05期 麗湖居,B/219,1.400,2018-02-14,"
"
荃灣,麗城花園 第03期,B2/286,1.380,2018-02-14,"
"
馬鞍山,翠擁華庭,B1/155,1.780,2018-02-14,"
"
西貢,傲瀧,-/3446C,2.200,2018-02-14,"
"
屯門,屯門柏麗廣場,B2/C212,0.970,2018-02-14,"
"
荃灣,寶雲匯,L3/P14,0.600,2018-02-14,"
"
荃灣,寶雲匯,L6/P16,0.630,2018-02-14,"
"
九龍灣,富洋工業中心,B/L16,3.000,2018-02-14,"
"
何文田,皓畋,LG/191,3.500,2018-02-14,"
"
荃灣,豪景花園 第02期 停車場,1/61,0.650,2018-02-14,"
"
將軍澳,都會駅,L1/117,1.830,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/161,1.100,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/289,1.200,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/276,1.250,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/240,1.250,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/313,1.100,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/1,1.080,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/316,1.300,2018-02-14,"
"
將軍澳,新都城 第02期,B2/RC582,1.680,2018-02-14,"
"
大角咀,富榮花園 第02期 停車場,4/404,1.680,2018-02-14,"
"
大角咀,柏景灣 帝柏海灣,B/12,2.400,2018-02-14,"
"
屯門,德雅工業中心,2/L19,1.380,2018-02-14,"
"
九龍灣,啟德1號 第02期 停車場,B/69,2.930,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/7,9",1.980,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/5,6",1.980,2018-02-14,"
"
荔枝角,美孚新村 6期,G/13,1.146,2018-02-14,"
"
將軍澳,峻瀅 II,1/R125,1.890,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/53,57",1.980,2018-02-14,"
"
石硤尾,又一居 停車場 第26-33座,"CP3/15,36",1.980,2018-02-14,"
"
觀塘,康麗園,UC/27,0.660,2018-02-14,"
"
西貢,傲瀧,-/3483C,2.000,2018-02-14,"
"
青衣,灝景灣,L1/19,2.210,2018-02-14,"
"
元朗,菁雅居,-/259,0.570,2018-02-14,"
"
西貢,傲瀧,-/3743B,1.600,2018-02-14,"
"
沙田,壹號雲頂,L3/P3049,3.720,2018-02-14,"
"
荃灣,荃景花園,2/17,1.380,2018-02-14,"
"
西貢,傲瀧,-/3557C,2.200,2018-02-14,"
"
沙田,富豪花園,B2/1435,0.773,2018-02-14,"
"
沙田,金獅花園 第02期,L3/75,1.290,2018-02-14,"
"
西貢,傲瀧,-/3407C,2.000,2018-02-14,"
"
西貢,傲瀧,-/3485C,2.200,2018-02-14,"
"
元朗,尚悅,G/G146,1.330,2018-02-14,"
"
西貢,傲瀧,-/3738B,1.600,2018-02-14,"
"
元朗,蝶翠峰 第01期,1/195,0.700,2018-02-14,"
"
西貢,傲瀧,-/3488C,2.200,2018-02-14,"
"
西貢,傲瀧,-/3521C,2.000,2018-02-14,"
"
西貢,傲瀧,-/3473C,2.200,2018-02-14,"
"
荃灣,名逸居,1/C27,1.600,2018-02-14,"
"
屯門,星堤,LG/P345,1.500,2018-02-14,"
"
九龍灣,啟德1號 第02期 停車場,B/103,3.030,2018-02-14,"
"
沙田,河畔花園,L2/156,0.878,2018-02-14,"
"
西貢,傲瀧,-/3319C,2.000,2018-02-14,"
"
石硤尾,又一居 停車場 B區,L2/299,1.350,2018-02-14,"
"
荃灣,海韻花園,P1/135,0.960,2018-02-14,"
"
沙田,金獅花園 第02期,L2/99,1.300,2018-02-14,"
"
元朗,朗怡居,B/69,0.710,2018-02-14,"
"
西貢,傲瀧,-/3514C,2.200,2018-02-14,"
"
西貢,傲瀧,-/3737B,1.600,2018-02-14,"
"
元朗,富豪悅庭,-/21,1.600,2018-02-14,"
"
西貢,傲瀧,-/3479C,2.000,2018-02-14,"
"
西貢,傲瀧,-/3579C,2.000,2018-02-14,"
"
元朗,朗晴居,G/127,0.675,2018-02-14,"
"
薄扶林,薄扶林花園,LG1/74,1.780,2018-02-14,"
"
西貢,傲瀧,-/3957D,1.900,2018-02-14,"
"
元朗,華翠豪園,B1/21,0.630,2018-02-14,"
"
西貢,傲瀧,-/3478C,2.000,2018-02-14,"
"
西貢,傲瀧,-/3493C,2.200,2018-02-14,"
"
西貢,傲瀧,-/3458C,2.000,2018-02-14,"
"
西貢,傲瀧,-/3454C,2.000,2018-02-14,"
"
西貢,傲瀧,-/3330C,2.200,2018-02-14,"
"
西貢,傲瀧,-/3377C,2.000,2018-02-14,"
"
西貢,傲瀧,-/3404C,2.200,2018-02-14,"
"
小西灣,富景花園,-/80,1.400,2018-02-14,"
"
西貢,傲瀧,-/3403C,2.200,2018-02-14,"
"
青衣,青衣工業中心 第02期,1/159,1.500,2018-02-14,"
"
西貢,傲瀧,-/3415C,2.200,2018-02-14,"
"
沙田,沙田第一城 第04期,G/135,1.120,2018-02-14,"
"
大埔,新峰花園 第02期,B1/54,0.620,2018-02-14,"
"
荃灣,海韻花園,P1/135,0.960,2018-02-14,"
"
沙田,河畔花園,L1/3,1.800,2018-02-14,"
"
沙田,金獅花園 第01期,L1/9,1.100,2018-02-14,"
"
香港仔,海怡半島 第03期,P2/30,1.800,2018-02-14,"
"
沙田,沙田第一城中心,2/41,1.188,2018-02-13,"
"
沙田,沙田第一城銀城商場,3/78,1.267,2018-02-13,"
"
沙田,沙田第一城銀城商場,3/149,1.300,2018-02-13,"
"
沙田,沙田第一城 第04期,1/172,1.020,2018-02-13,"
"
沙田,沙田第一城 第05期,1/202,1.000,2018-02-13,"
"
沙田,沙田第一城 第05期,1/51,0.983,2018-02-13,"
"
西貢,傲瀧,-/3318C,2.000,2018-02-13,"
"
西貢,傲瀧,-/3736B,1.600,2018-02-13,"
"
西貢,傲瀧,-/3733B,2.200,2018-02-13,"
"
西貢,傲瀧,-/3724B,1.600,2018-02-13,"
"
西貢,傲瀧,-/3356C,2.300,2018-02-13,"
"
西貢,傲瀧,-/3486C,2.000,2018-02-13,"
"
西貢,傲瀧,-/3417C,2.000,2018-02-13,"
"
西貢,傲瀧,-/3405C,2.200,2018-02-13,"
"
西貢,傲瀧,-/3967D,1.900,2018-02-13,"
"
西貢,傲瀧,-/3531C,2.000,2018-02-13,"
"
西貢,傲瀧,-/3934D,1.900,2018-02-13,"
"
西貢,傲瀧,-/3744B,1.600,2018-02-13,"
"
西貢,傲瀧,-/3424C,2.200,2018-02-13,"
"
沙田,翠湖花園,B/155,0.720,2018-02-13,"
"
大角咀,浪澄灣,L2/23,2.380,2018-02-13,"
"
大角咀,維港灣,B/B86,2.100,2018-02-13,"
"
大角咀,凱帆軒,3/70,1.960,2018-02-13,"
"
九龍灣,啟德1號 第02期 停車場,B/M2,0.070,2018-02-13,"
"
九龍灣,啟德1號 第02期 停車場,B/68,3.150,2018-02-13,"
"
荔枝角,美孚新村 7期,2/528,1.500,2018-02-13,"
"
荔枝角,美孚新村 7期,2/363,1.460,2018-02-13,"
"
藍田,興田村,A/A45,0.970,2018-02-13,"
"
藍田,興田村,B/B7,0.952,2018-02-13,"
"
旺角,曉珀御,2/207,2.400,2018-02-13,"
"
石硤尾,翡翠閣,G/10,1.100,2018-02-13,"
"
石硤尾,又一居 停車場 B區,L2/208,1.188,2018-02-13,"
"
新蒲崗,采頤花園,6/36,0.800,2018-02-13,"
"
西貢,傲瀧,-/3360C,2.200,2018-02-13,"
"
西貢,傲瀧,-/3428C,2.000,2018-02-13,"
"
西貢,傲瀧,-/3741B,1.600,2018-02-13,"
"
西貢,傲瀧,-/3974D,2.200,2018-02-13,"
"
西貢,傲瀧,-/3445C,2.000,2018-02-13,"
"
西貢,傲瀧,-/3447C,2.000,2018-02-13,"
"
沙田,帝堡城,L2/P160,1.050,2018-02-13,"
"
將軍澳,日出康城 第02期 領都,L3/824,2.080,2018-02-13,"
"
將軍澳,日出康城 第02期 領都,L2/325,2.110,2018-02-13,"
"
將軍澳,日出康城 第02期 領都,L2/181,2.180,2018-02-13,"
"
西半山,秀麗閣,L1/15,2.280,2018-02-13,"
"
將軍澳,新都城 第02期,B2/RC229,1.680,2018-02-13,"
"
柴灣,東貿廣場,1/101,3.980,2018-02-13,"
"
將軍澳,維景灣畔 第01期,LG1/C1,1.980,2018-02-13,"
"
屯門,恒豐園,LG/A8,0.738,2018-02-13,"
"
荃灣,環宇海灣,L3/R50,1.460,2018-02-13,"
"
九龍灣,啟德1號 第02期 停車場,B/101,3.030,2018-02-13,"
"
土瓜灣,嘉景花園,1/M3,0.350,2018-02-13,"
"
油麻地,君頤峰,L3/11,2.800,2018-02-13,"
"
葵涌,葵涌廣場,B/P88,1.800,2018-02-13,"
"
葵涌,達明工業大廈,"B/17,19",2.000,2018-02-13,"
"
葵涌,和豐工業中心,4/CP5,1.300,2018-02-13,"
"
馬鞍山,觀瀾雅軒,G/P65,1.200,2018-02-13,"
"
馬鞍山,觀瀾雅軒,1/P44,1.000,2018-02-13,"
"
九龍灣,啟德1號 第01期 停車場,B/P80,2.970,2018-02-13,"
"
馬鞍山,嘉華星濤灣,2/78,1.500,2018-02-13,"
"
西貢,傲瀧,-/3589C,2.200,2018-02-13,"
"
筲箕灣,耀園花園大廈,G/17,1.350,2018-02-13,"
"
筲箕灣,愛蝶灣,3/303,0.900,2018-02-13,"
"
元朗,朗庭園,1/6,1.060,2018-02-13,"
"
青衣,灝景灣,L2/20,2.250,2018-02-13,"
"
東涌,映灣園 第06期,B1/C365,1.650,2018-02-13,"
"
元朗,朗晴居,B/401,0.870,2018-02-13,"
"
沙田,銀禧花園,1/76,2.000,2018-02-13,"
"
東涌,東堤灣畔 停車場 北翼,G/D129,1.820,2018-02-13,"
"
香港仔,港麗豪園,3/18,1.560,2018-02-13,"
"
柴灣,東貿廣場,1/109,0.790,2018-02-13,"
"
柴灣,東貿廣場,1/110,0.790,2018-02-13,"
"
屯門,凱德花園,1/129,0.700,2018-02-13,"
"
荃灣,豪景花園 第01期 停車場,2/353,0.700,2018-02-13,"
"
香港仔,香港仔中心 第02期 (P-R座),B/51,1.790,2018-02-13,"
"
柴灣,永利中心,3/2,0.765,2018-02-13,"
"
荃灣,寶雲匯,L3/P34,0.600,2018-02-13,"
"
中半山,正大花園大廈,G/A16,1.488,2018-02-13,"
"
柴灣,東貿廣場,1/103,0.820,2018-02-13,"
"
大埔,翠屏花園,B/P20,1.085,2018-02-13,"
"
柴灣,東貿廣場,1/102,0.790,2018-02-13,"
"
東涌,映灣園 第06期,B1/C82,1.700,2018-02-13,"
"
東涌,映灣園 第06期,B1/C392,1.700,2018-02-13,"
"
東涌,映灣園 第06期,B2/B273,1.650,2018-02-13,"
"
香港仔,海怡半島 第03期,P1/370,1.740,2018-02-13,"
"
東涌,藍天海岸 第01期,B/214,1.850,2018-02-13,"
"
薄扶林,置富花園,L2/92,1.500,2018-02-13,"
"
東涌,藍天海岸 第04期,G/4,1.780,2018-02-13,"
"
東涌,海堤灣畔,B/D190,1.750,2018-02-13,"
"
東涌,映灣園 第06期,B2/B91,1.650,2018-02-13,"
"
沙田,碧霞花園,B/147,0.430,2018-02-13,"
"
藍田,匯景花園,L5/147,2.000,2018-02-12,"
"
牛池灣,曉暉花園,L3/97,1.500,2018-02-12,"
"
西貢,傲瀧,-/3969D,2.000,2018-02-12,"
"
西貢,傲瀧,-/3460C,2.000,2018-02-12,"
"
西貢,傲瀧,-/3917D,2.000,2018-02-12,"
"
紅磡,海逸豪園 玉庭軒,B1/43,2.400,2018-02-12,"
"
西貢,傲瀧,-/3965D,1.900,2018-02-12,"
"
油麻地,君頤峰,L6/124,2.800,2018-02-12,"
"
油麻地,君頤峰,L6/124,2.800,2018-02-12,"
"
西貢,傲瀧,-/3918D,2.000,2018-02-12,"
"
上水,龍豐花園,L2/13,1.630,2018-02-12,"
"
大埔,盈峰翠邸,G/P151,0.400,2018-02-12,"
"
西貢,傲瀧,-/3525C,2.200,2018-02-12,"
"
尖沙咀,港景峰,6/M20,0.370,2018-02-12,"
"
尖沙咀,港景峰,6/M20,0.370,2018-02-12,"
"
大角咀,港灣豪庭,L2/R375,1.000,2018-02-12,"
"
新蒲崗,采頤花園,6/18,0.730,2018-02-12,"
"
新蒲崗,康景樓,3/81,1.550,2018-02-12,"
"
牛池灣,曉暉花園,L3/97,1.500,2018-02-12,"
"
東涌,映灣園 第06期,B2/B232,1.700,2018-02-12,"
"
西貢,傲瀧,-/3739B,1.600,2018-02-12,"
"
西貢,傲瀧,-/3927D,1.900,2018-02-12,"
"
西貢,傲瀧,-/3534C,2.200,2018-02-12,"
"
沙田,沙田第一城 第05期,1/55,0.968,2018-02-12,"
"
九龍塘,畢架山一號,D2/M1-M4,0.650,2018-02-12,"
"
九龍塘,碧華花園,B/195,19.000,2018-02-12,"
"
九龍灣,啟德1號 第02期 停車場,B/M4,0.070,2018-02-12,"
"
九龍灣,啟德1號 第02期 停車場,B/31,3.030,2018-02-12,"
"
九龍灣,啟德1號 第02期 停車場,B/100,3.090,2018-02-12,"
"
九龍灣,啟德1號 第02期 停車場,B/62,2.990,2018-02-12,"
"
九龍灣,啟德1號 第02期 停車場,B/70,2.930,2018-02-12,"
"
九龍灣,啟德1號 第02期 停車場,B/99,2.930,2018-02-12,"
"
將軍澳,都會駅,L3/4,1.888,2018-02-12,"
"
將軍澳,日出康城 第02期 領都,L2/193,2.180,2018-02-12,"
"
沙田,碧霞花園,L1/42,0.460,2018-02-12,"
"
沙田,碧霞花園,B/29,0.410,2018-02-12,"
"
九龍灣,啟德1號 第01期 停車場,B/P68,2.880,2018-02-12,"
"
九龍灣,啟德1號 第01期 停車場,B/P83,3.170,2018-02-12,"
"
東涌,藍天海岸 第01期,B/242,1.780,2018-02-12,"
"
西貢,傲瀧,-/3457C,2.200,2018-02-12,"
"
筲箕灣,東熹苑,L/L2,1.257,2018-02-12,"
"
西貢,傲瀧,-/3953D,2.200,2018-02-12,"
"
西貢,傲瀧,-/3948D,2.000,2018-02-12,"
"
西貢,傲瀧,-/3489C,2.200,2018-02-12,"
"
西貢,傲瀧,-/3421C,2.000,2018-02-12,"
"
西貢,傲瀧,-/3742B,1.600,2018-02-12,"
"
西貢,傲瀧,-/3542C,2.000,2018-02-12,"
"
西貢,傲瀧,-/3436C,2.000,2018-02-12,"
"
北角,百福花園,-/144,1.520,2018-02-12,"
"
青衣,海悅花園,G/23,1.350,2018-02-12,"
"
西貢,傲瀧,-/3916D,2.000,2018-02-12,"
"
西貢,傲瀧,-/3975D,1.900,2018-02-12,"
"
香港仔,海怡半島 第03期,P1/331,1.750,2018-02-12,"
"
青衣,海悅花園,G/23,1.350,2018-02-12,"
"
西貢,傲瀧,-/3563C,2.200,2018-02-12,"
"
西半山,天匯,1/108,4.670,2018-02-12,"
"
西貢,傲瀧,-/3536C,2.000,2018-02-12,"
"
荃灣,豪景花園 第01期 停車場,4/688,0.678,2018-02-12,"
"
荃灣,豪景花園 第01期 停車場,G/82,0.750,2018-02-12,"
"
西貢,傲瀧,-/3487C,2.200,2018-02-12,"
"
西貢,傲瀧,-/3333C,2.000,2018-02-12,"
"
西貢,傲瀧,-/3551C,2.200,2018-02-12,"
"
西貢,傲瀧,-/3585C,2.200,2018-02-12,"
"
西貢,傲瀧,-/3344C,2.000,2018-02-09,"
"
屯門,疊茵庭,P3/160,0.735,2018-02-09,"
"
屯門,啟豐園,2/21,0.965,2018-02-09,"
"
何文田,常富街1號,B1/63,3.200,2018-02-09,"
"
西貢,傲瀧,-/3472C,2.200,2018-02-09,"
"
西貢,傲瀧,-/3562C,2.000,2018-02-09,"
"
西貢,傲瀧,-/3323C,2.000,2018-02-09,"
"
西貢,傲瀧,-/3477C,2.000,2018-02-09,"
"
西貢,傲瀧,-/3432C,2.200,2018-02-09,"
"
西貢,傲瀧,-/3408C,2.200,2018-02-09,"
"
屯門,慧豐園,G/A465,0.800,2018-02-09,"
"
荔枝角,美孚新村 7期,2/475,1.495,2018-02-09,"
"
將軍澳,將軍澳廣場,B1/P98,2.420,2018-02-09,"
"
沙田,富豪花園,L1/624,0.630,2018-02-09,"
"
屯門,豐景園,G/A123,1.000,2018-02-09,"
"
上水,奕翠園,L1/486,0.680,2018-02-09,"
"
屯門,凱德花園,1/131,0.685,2018-02-09,"
"
屯門,龍門居,1/113,0.850,2018-02-09,"
"
西貢,傲瀧,-/3581C,2.000,2018-02-09,"
"
屯門,屯門中央廣場,10/T103,1.095,2018-02-09,"
"
沙田,花園城 第02期,L2/28,0.980,2018-02-09,"
"
沙田,豐盛工業中心,2/40,1.900,2018-02-09,"
"
沙田,華生工業大廈,1/44,1.700,2018-02-09,"
"
東涌,映灣園,B/254,1.600,2018-02-09,"
"
東涌,映灣園 第06期,B2/B229,1.520,2018-02-09,"
"
東涌,映灣園 第06期,B2/B263,1.600,2018-02-09,"
"
東涌,東堤灣畔 停車場 北翼,G/D103,1.680,2018-02-09,"
"
將軍澳,康盛花園,G/64,1.275,2018-02-09,"
"
沙田,沙田中心,L1/210,0.920,2018-02-09,"
"
沙田,沙田第一城 第04期,1/189,0.790,2018-02-09,"
"
九龍灣,啟德1號 第02期 停車場,B/37,3.030,2018-02-09,"
"
九龍灣,啟德1號 第02期 停車場,B/104,2.870,2018-02-09,"
"
九龍灣,啟德1號 第02期 停車場,B/102,3.030,2018-02-09,"
"
九龍灣,寶康中心,G/L2,2.950,2018-02-09,"
"
九龍灣,寶康中心,G/L2,2.950,2018-02-09,"
"
沙田,新都廣場,3/P334,0.930,2018-02-09,"
"
沙田,欣廷軒,G/P47,1.140,2018-02-09,"
"
沙田,沙田第一城 第04期,G/232,0.743,2018-02-09,"
"
將軍澳,安寧花園,G/67,1.230,2018-02-09,"
"
將軍澳,安寧花園,G/67,1.230,2018-02-09,"
"
大埔,翠屏花園,B/P73,1.200,2018-02-09,"
"
荃灣,海濱花園 平台 C,L1/15,1.360,2018-02-09,"
"
天水圍,嘉湖山莊 第07期 景湖居,B/244,1.288,2018-02-09,"
"
香港仔,海怡半島 第03期,P1/326,1.750,2018-02-09,"
"
西半山,富景花園,2/11,1.500,2018-02-09,"
"
荃灣,豪景花園 第03期 停車場,4/137,0.600,2018-02-09,"
"
柴灣,杏花村,G/C146,2.600,2018-02-09,"
"
跑馬地,仁安台,G/15,1.380,2018-02-09,"
"
馬鞍山,新港城商場 C.D座,1/41,1.450,2018-02-09,"
"
跑馬地,荷塘苑,UG/16,0.005,2018-02-09,"
"
馬鞍山,翠擁華庭,B3/161,1.610,2018-02-09,"
"
薄扶林,富臨軒,G/25,1.300,2018-02-09,"
"
荃灣,縉皇居,L3/28,0.800,2018-02-09,"
"
沙田,御龍山,G/R25,3.550,2018-02-09,"
"
荃灣,環宇海灣,L1/R2,1.540,2018-02-09,"
"
尖沙咀,漾日居,B3/194,1.780,2018-02-09,"
"
荃灣,昌泰工業大廈,G/2,1.530,2018-02-09,"
"
大角咀,維港灣,G/G98,2.130,2018-02-09,"
"
西貢,傲瀧,-/3552C,2.000,2018-02-09,"
"
沙田,金獅花園 第02期,L4/33,0.990,2018-02-09,"
"
小西灣,富怡花園,2/206,1.350,2018-02-09,"
"
紅磡,黃埔花園 第02期,B2/381,1.970,2018-02-09,"
"
天水圍,嘉湖山莊 第01期 樂湖居,B2/246,1.220,2018-02-09,"
"
大埔,大埔廣場,B/109,1.220,2018-02-09,"
"
長沙灣,泓景台,3/99,1.700,2018-02-09,"
"
大埔,帝琴灣 凱弦居,B/431,0.792,2018-02-09,"
"
長沙灣,爾登豪庭,G/G6,0.438,2018-02-09,"
"
西貢,傲瀧,-/3359C,2.000,2018-02-09,"
"
九龍灣,麗晶花園購物中心,5/5004,1.390,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/98,3.060,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/34,3.030,2018-02-08,"
"
馬鞍山,聽濤雅苑,B2/337,1.150,2018-02-08,"
"
藍田,興田村,C/C12,0.850,2018-02-08,"
"
西貢,傲瀧,-/3158C,2.200,2018-02-08,"
"
荃灣,爵悅庭,3/96,1.850,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/30,2.930,2018-02-08,"
"
屯門,恒豐園,LG/A148,0.580,2018-02-08,"
"
荃灣,荃威花園,L1/2,1.120,2018-02-08,"
"
天水圍,嘉湖山莊 第06期 美湖居,B/144,1.230,2018-02-08,"
"
九龍灣,啟德1號 第01期 停車場,B/P85,3.080,2018-02-08,"
"
沙田,金獅花園 第02期,L4/104,1.000,2018-02-08,"
"
沙田,嘉御山,B/13,0.290,2018-02-08,"
"
大埔,寶湖花園,B/83,1.290,2018-02-08,"
"
藍田,匯景花園,L4/171,2.080,2018-02-08,"
"
大埔,翠屏花園,B/P18,1.100,2018-02-08,"
"
大埔,翠屏花園,B/P67,1.020,2018-02-08,"
"
沙田,瑞峰花園,G/68,2.500,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/34,3.030,2018-02-08,"
"
西貢,傲瀧,-/3721B,1.600,2018-02-08,"
"
元朗,金碧花園,-/4,0.600,2018-02-08,"
"
西貢,傲瀧,-/3426C,2.000,2018-02-08,"
"
薄扶林,貝沙灣 第06期,L8/M32,0.290,2018-02-08,"
"
上水,奕翠園,P/758,0.460,2018-02-08,"
"
沙田,沙田第一城 第04期,1/172,1.020,2018-02-08,"
"
沙田,沙田第一城 第04期,G/217,1.202,2018-02-08,"
"
沙田,沙田第一城 第05期,1/211,0.780,2018-02-08,"
"
九龍灣,啟德1號 第01期 停車場,B/P75,2.940,2018-02-08,"
"
沙田,新都廣場,"3/P350,P351",1.860,2018-02-08,"
"
九龍灣,啟德1號 第01期 停車場,B/P81,2.990,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/30,2.930,2018-02-08,"
"
沙田,沙田中心,L1/200,0.920,2018-02-08,"
"
屯門,美樂花園,B2/452,0.780,2018-02-08,"
"
荔枝角,美孚新村 3期,G/210,1.390,2018-02-08,"
"
東涌,東堤灣畔 停車場 北翼,P1/D18,1.850,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/35,3.030,2018-02-08,"
"
九龍塘,嘉林邊道11號,B/P16,3.300,2018-02-08,"
"
九龍灣,啟德1號 第01期 停車場,B/P85,3.080,2018-02-08,"
"
九龍塘,傲名,B/P6,2.900,2018-02-08,"
"
灣仔,壹環,-/C11,2.200,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/3,2.990,2018-02-08,"
"
沙田,沙田第一城中心,2/43,1.280,2018-02-08,"
"
荃灣,豪景花園 第03期 停車場,1/120,0.630,2018-02-08,"
"
長沙灣,泓景台,2/276,1.850,2018-02-08,"
"
九龍灣,啟德1號 第02期 停車場,B/36,3.030,2018-02-08,"
"
沙田,沙田第一城中心,2/259,1.295,2018-02-08,"
"
沙田,沙田第一城銀城商場,2/238,1.200,2018-02-08,"
"
沙田,沙田第一城 第04期,G/48,1.147,2018-02-08,"
"
尖沙咀,擎天半島,1/123,2.380,2018-02-08,"
"
黃大仙,現崇山,4/P31,1.850,2018-02-08,"
"
油塘,麗港城 第04期,B/406,2.050,2018-02-08,"
"
馬鞍山,迎海 第01期,B/R12,2.180,2018-02-08,"
"
西貢,傲瀧,-/3986D,1.900,2018-02-08,"
"
西貢,傲瀧,-/3985D,1.900,2018-02-08,"
"
西貢,傲瀧,-/3983D,1.900,2018-02-08,"
"
西貢,傲瀧,-/3122C,2.000,2018-02-08,"
"
西貢,傲瀧,-/3123C,2.200,2018-02-08,"
"
西半山,富景花園,G/21,1.580,2018-02-08,"
"
北角,傲龍軒,3/14,2.000,2018-02-08,"
"
西貢,傲瀧,-/3723B,1.600,2018-02-08,"
"
荃灣,海韻台,UG/P41,1.089,2018-02-08,"
"
將軍澳,峻瀅 II,1/R162,1.806,2018-02-08,"
"
九龍灣,啟德1號 第01期 停車場,B/P73,3.230,2018-02-07,"
"
九龍灣,啟德1號 第01期 停車場,B/P73,3.230,2018-02-07,"
"
九龍灣,啟德1號 第01期 停車場,B/P87,3.080,2018-02-07,"
"
九龍灣,啟德1號 第01期 停車場,B/P69,2.850,2018-02-07,"
"
九龍灣,啟德1號 第01期 停車場,B/P82,3.020,2018-02-07,"
"
九龍灣,啟德1號 第01期 停車場,B/P84,3.080,2018-02-07,"
"
屯門,兆麟苑 第02期,3/218,0.730,2018-02-07,"
"
屯門,兆麟苑 第02期,G/26,0.900,2018-02-07,"
"
九龍灣,啟德1號 第01期 停車場,B/P88,3.020,2018-02-07,"
"
